7824,177
7808,178
4481,178
16203,178
16055,178
21642,178
7073,178
17070,179
10547,179
13266,179
7121,179
12214,180
17008,180
2688,181
22700,181
19726,181
16219,181
7859,182
18522,182
19078,183
3930,184
11384,184
9199,184
2261,184
5174,185
20072,185
12328,185
2482,186
5234,186
15416,187
20526,187
6354,188
18317,188
4253,189
1059,189
2261,189
20410,190
14577,190
20407,190
8469,191
2123,191
9061,191
8523,192
21402,193
22941,193
6029,193
21894,193
3151,194
20353,195
11407,195
20373,195
404,195
18981,196
11061,196
8028,197
10561,197
4256,197
17525,198
5217,198
1533,199
19695,199
18863,199
7692,199
9790,199
21254,200
2941,200
7006,200
6725,201
4383,201
21198,201
22718,201
21402,202
22700,202
16482,202
22922,202
20666,202
16219,202
20213,203
6557,203
4846,203
19939,203
6413,204
17974,204
1061,204
13674,204
7664,205
11903,205
14431,206
11708,207
10422,207
15912,207
21263,207
17469,208
13500,208
9715,209
7321,209
7145,209
15787,209
21222,210
9167,210
2682,210
597,211
1825,211
5923,211
16191,212
7664,212
10371,212
21165,212
14096,213
14769,213
21288,213
18086,213
19323,214
7399,214
20023,214
18109,215
16118,215
19286,215
9599,215
16219,215
19726,216
16135,216
3330,216
22052,216
21760,217
18093,217
19435,217
16058,217
7154,218
3930,218
21627,219
22698,219
4429,219
7822,219
22720,219
8165,220
5051,220
17958,221
640,221
5192,222
422,222
18654,223
401,223
13256,224
20524,224
12286,224
20548,224
15025,225
14342,225
18073,226
7856,227
7075,227
2678,227
10436,227
12627,228
6842,228
12621,228
5643,230
2010,230
22302,230
16174,230
14697,231
862,231
3930,231
14922,232
5930,232
7355,233
1351,233
12211,233
12756,233
1667,234
11256,234
17965,235
1771,235
595,235
12335,235
22924,236
13511,236
21945,236
20786,236
11119,237
22326,237
7593,237
20163,238
6273,238
5516,238
622,239
15010,239
18908,239
5217,239
19128,240
3930,240
6019,240
7999,241
1583,241
6332,241
10856,242
859,242
9067,242
3593,242
4854,243
3882,243
5240,243
10649,243
6144,244
19404,245
9655,245
8611,245
6630,245
3147,245
20596,245
14352,245
8130,245
1661,246
20139,246
754,246
13048,246
1075,246
21691,247
17044,247
14431,247
3930,247
20140,248
20810,248
11148,249
7826,249
19886,249
16062,250
17187,250
19488,250
15057,251
458,251
9452,252
7813,252
17055,252
12440,253
1371,253
8752,253
1701,254
11878,254
21202,254
21696,254
7809,254
14431,255
5533,256
17892,256
14674,256
16679,256
3814,257
11676,257
8217,257
5709,257
18530,257
15216,258
18556,258
1638,258
21254,259
10415,259
2800,259
9375,259
7118,259
16308,260
10413,261
2871,261
21403,261
350,261
7593,261
3950,262
15336,262
13895,262
1969,262
14266,263
7431,263
12621,263
8453,263
2866,264
22872,264
21234,264
3378,264
8932,265
1230,265
17981,266
20699,266
19633,267
19987,267
8116,268
10485,268
12770,268
14715,268
1767,268
9318,269
21397,269
9876,269
21771,269
1664,269
7440,269
11131,270
21739,270
16046,270
7170,270
6706,270
18962,271
2336,271
16314,272
19124,272
7051,272
17962,272
14431,273
1155,273
8135,273
16020,274
12877,274
19262,275
10424,275
2673,275
20800,276
12591,276
3719,276
16344,276
20601,277
5975,277
747,278
3430,278
1311,278
10304,279
10853,279
10316,279
13143,279
276,279
17661,279
19374,279
20315,279
3425,279
13839,279
2941,280
11146,280
12509,281
3230,281
4791,281
21701,282
10478,282
20036,282
18121,282
4527,283
12673,284
18346,284
13895,284
16596,285
20926,285
12866,286
21737,287
5554,287
16219,287
21538,287
18282,288
18153,288
20084,288
20076,288
10409,288
19316,288
14342,289
16863,289
1134,289
10908,290
14424,291
14299,291
177,291
11139,291
906,292
9623,292
17998,293
4371,293
10279,293
20756,293
14036,293
1685,293
7764,293
18840,294
4763,294
1140,295
13930,295
16617,296
6058,296
4932,296
12180,296
22405,297
6183,297
9311,297
13741,298
21978,299
21361,299
19880,299
9458,299
16026,300
14865,300
6556,301
14137,302
11880,302
18158,302
22482,302
9262,303
11731,303
487,304
12462,304
14238,304
14939,304
12186,304
11246,306
21834,306
20107,306
8622,307
12951,307
16945,307
15074,307
7104,307
16568,307
5123,307
17157,307
10115,308
8222,308
18113,309
20633,309
10429,309
11733,310
15195,310
7087,311
4976,311
22894,311
22847,311
18100,312
11295,312
10410,312
9766,313
6577,313
3853,313
19556,313
12109,313
5155,314
10870,314
11302,314
158,315
8105,315
2761,315
7236,316
18135,316
16062,317
17187,317
19488,317
10786,318
4482,319
1078,319
3301,319
22833,320
20853,320
5554,320
10356,320
16219,320
6149,321
17577,321
12164,321
3538,321
22153,322
5552,322
11664,322
20434,322
18758,323
11562,323
14637,324
6308,324
640,325
2163,326
2167,326
10040,327
18988,327
14376,327
3704,328
19445,328
15400,329
13661,329
17326,330
11731,330
19587,330
16051,331
640,331
3930,332
8226,333
13072,333
20546,333
4086,334
4667,334
15822,334
5504,335
15203,335
3433,335
16990,335
8912,336
10357,336
19380,336
22316,337
15396,337
6706,338
21739,338
20631,338
6996,338
8724,339
6035,340
6869,341
2286,341
19549,341
22318,342
3360,342
14618,343
22754,343
22864,343
7069,343
22853,343
2032,343
9230,344
22052,344
259,345
10601,345
12452,345
8222,346
10115,346
13003,347
941,347
19912,348
3178,348
6416,348
9688,348
1367,349
8838,349
18449,349
12812,349
6715,350
4406,350
3840,350
5923,350
1923,351
20265,351
6428,351
4533,351
20022,352
535,352
20102,352
10389,353
3317,353
21239,353
7714,353
7283,353
14314,353
2731,354
2688,354
7593,354
19294,354
14431,355
20256,356
14261,356
2957,357
22511,357
10687,358
9241,359
20843,359
19407,359
10738,359
9501,359
20838,359
20514,360
20517,360
22316,361
18086,361
16443,361
19815,362
10655,362
3533,362
7075,363
10436,363
22236,364
7861,364
7591,364
18993,364
15544,365
6191,365
9190,366
21339,366
10375,366
20881,366
9199,366
22857,367
12052,367
13228,367
13209,367
1380,368
17940,368
3316,369
20189,369
13126,370
4397,370
9937,370
13381,370
9327,371
9462,371
14431,372
3930,372
17674,373
19404,373
10432,374
7844,374
3789,375
21141,375
8204,376
3554,376
451,376
14601,377
830,377
21339,378
9190,378
16751,378
9199,378
9341,379
4904,379
6057,380
20762,380
21671,380
21416,380
4699,380
21321,380
8876,380
17542,381
646,381
12805,381
21681,382
21513,382
22710,382
20668,382
10731,382
19655,383
9730,383
7217,383
6394,383
12328,383
8887,384
12673,385
18419,385
13895,385
1969,385
14361,386
19436,386
10392,387
22943,387
5541,387
14057,388
4571,388
19151,389
18087,389
12020,390
12579,390
21543,390
22468,390
9312,390
20674,391
17234,391
21562,391
21978,391
7744,391
7824,391
1296,392
17280,392
9642,392
4420,392
7022,393
1375,393
16175,394
4379,394
6753,395
18848,395
9375,396
20023,396
21254,396
16219,396
11908,397
2700,397
7186,397
3186,398
13722,398
253,398
1937,398
22908,399
12052,399
21254,399
23011,399
7513,400
7784,401
9190,401
8185,401
9199,401
15509,401
9318,402
11382,402
11384,402
18764,402
18086,402
1664,402
18332,403
16732,404
22831,405
22380,405
6988,405
5663,405
6566,405
11212,406
14838,406
21095,406
7665,407
12561,407
404,408
11407,408
1785,408
7545,409
23031,409
6742,409
5749,409
4692,410
20666,410
7644,410
7824,410
22162,411
9375,411
3378,411
16219,411
10778,412
13618,412
948,412
13111,412
2595,412
20226,412
6771,412
1119,413
3451,413
18578,413
8023,413
11832,413
22541,413
7949,414
12951,414
1853,414
3378,415
22162,415
18217,415
16219,415
16093,416
14963,416
14144,416
1580,417
4569,417
8838,417
321,418
12504,418
20147,419
20102,419
14462,419
7491,419
5094,419
19500,419
524,420
4616,421
4554,421
5172,422
9336,422
22802,422
16443,422
22514,422
18339,422
13692,423
11154,423
5883,424
9347,425
9512,425
8080,426
11142,426
22656,426
239,427
5586,427
21151,428
6265,428
22829,428
2018,428
10919,429
21398,429
21400,429
18058,429
16095,429
1685,429
21319,429
17303,429
23024,430
10277,430
5838,430
20325,431
4610,431
8054,431
17882,431
18578,431
7072,432
5567,432
4218,432
12247,432
18086,432
3788,433
8519,433
11023,434
20102,434
21733,435
6326,435
21638,435
3817,435
14431,437
17257,438
10888,438
7458,438
7645,439
9366,439
22403,439
7098,440
21357,440
21254,440
9227,440
5635,440
9375,440
18902,441
10445,441
6367,441
13975,441
3930,441
8883,442
10355,442
10649,442
21329,443
21254,443
18063,443
7098,443
21671,444
20762,444
21416,444
21321,444
8876,444
7691,445
15004,445
17319,445
10649,445
1502,446
20475,446
10768,446
4439,446
20353,447
11407,447
404,447
8246,448
3331,449
20526,449
17146,450
6144,450
22398,451
22239,452
19757,452
1482,452
20465,452
10549,452
10414,453
21741,453
22921,453
22480,453
16166,453
17473,454
6332,454
1583,454
16398,455
12484,455
4388,455
12827,455
10850,455
11307,455
16570,456
14216,456
21884,457
21306,457
21334,457
21152,458
22868,458
22935,458
15603,459
4327,460
2738,461
14045,461
2655,461
20034,461
21141,462
14598,463
14526,464
13216,464
18933,465
15227,465
1169,465
18928,465
18939,465
19115,465
54,466
22193,467
11302,467
3249,468
6227,468
4031,469
2012,469
7508,469
9409,470
10715,470
18902,471
1470,471
7429,471
3930,471
17489,472
21362,472
16158,472
9191,472
3933,473
12753,473
6299,474
14431,475
1659,476
10259,476
21474,476
11700,476
22123,476
18206,476
21235,476
17151,477
7737,477
3454,478
18940,479
8306,479
4781,479
6043,479
9190,480
9199,480
16581,480
5870,481
20695,482
22154,482
9272,482
9416,482
9768,483
10093,483
10750,483
1101,483
17195,483
15338,483
10359,483
13171,483
8442,483
2242,483
6548,483
12085,483
5260,483
14861,483
17160,483
7363,484
12729,484
2104,484
14570,485
14434,485
15323,485
15870,485
6751,485
14709,485
1825,486
5923,486
597,486
18086,487
7795,487
2941,487
9162,487
14431,488
3930,488
13372,489
4534,489
1119,489
11146,490
20519,491
535,491
22322,492
7795,492
10405,492
15833,492
9162,492
22532,493
14073,493
21324,494
20787,494
21174,494
18109,495
16118,495
16219,495
12448,496
7516,496
19382,497
12286,497
12287,497
22987,497
6129,497
14808,498
20478,498
3780,500
640,500
2661,501
14431,502
1179,503
13913,503
8172,504
21337,505
11666,505
20801,505
21519,505
5153,505
15877,506
5240,506
10649,506
23033,506
11987,507
10532,507
850,507
22736,508
22770,508
21740,508
4508,508
4273,509
20654,509
16703,509
15054,510
13931,510
5840,510
10794,511
20102,511
2792,512
20685,513
4370,513
14140,513
9294,513
5048,514
11733,514
22568,515
22131,515
22200,515
20023,515
5826,516
10262,516
23024,516
5839,516
2221,517
15225,517
6354,518
7049,519
10506,520
1554,520
14643,520
14057,520
16441,521
7499,521
2692,521
21630,522
656,522
5710,523
4519,523
5832,523
5843,524
2500,524
8889,525
20446,525
4599,525
21141,525
11741,526
4388,526
609,526
16398,526
12485,526
3429,526
11307,526
15027,527
150,527
10934,527
8344,527
2221,528
15225,528
18109,529
22700,529
22747,529
16219,529
5889,530
22459,531
13514,531
14467,531
4719,531
9190,531
9202,531
3454,532
16357,533
12561,533
8882,534
12806,534
5883,535
9190,536
9199,536
11892,536
11719,537
640,537
19408,538
2087,538
18088,538
21162,538
7153,539
4566,539
3430,540
3380,541
9554,541
22048,541
21719,541
21555,541
21898,541
1478,542
169,542
17332,542
18950,542
14397,542
16385,543
3454,544
13955,545
3393,545
5376,545
9333,546
21357,546
21254,546
1541,546
18248,546
11800,546
13202,546
7829,547
5586,547
12825,547
8125,548
4538,548
20057,549
19327,549
18392,550
6430,550
3878,551
9572,551
21465,552
14157,552
22240,552
14431,554
5213,555
12805,555
8882,555
9429,556
10009,556
20786,557
14450,557
5615,558
2556,558
10803,559
9710,559
4534,559
9567,560
21936,560
21977,560
7118,560
7824,560
9426,560
22578,561
552,561
535,561
20349,562
7857,562
5961,562
13532,563
6810,563
11963,564
20666,564
20877,564
20732,564
2661,565
2870,566
1698,566
22770,566
11786,567
8197,567
21031,568
20333,568
3481,568
14431,569
469,570
12832,570
3930,570
16219,571
15015,572
13537,573
20857,573
19413,574
21506,574
1380,575
1371,575
18637,576
20245,576
21800,577
847,577
21833,577
735,577
18034,578
15717,578
536,579
8138,579
15180,579
18588,579
15827,579
14667,579
3401,580
6479,580
11636,580
15806,580
4514,580
9563,581
10667,581
356,581
11638,582
21147,583
12547,583
15178,583
2196,584
4266,584
1983,584
6026,584
227,584
2008,585
12041,585
7102,585
19591,586
13302,586
5504,586
15203,586
3433,586
16990,586
9857,587
9631,588
20311,588
19719,588
4946,588
1351,588
12211,588
19587,588
15255,589
15854,589
20214,589
3144,589
14431,589
12492,589
7245,589
14493,590
10901,590
321,591
12504,591
20569,592
9322,593
22455,593
11843,593
4488,593
11812,593
6185,594
18259,594
21519,594
16160,594
21771,594
5153,594
21720,595
18965,595
6765,596
5155,597
22574,597
10870,597
11302,597
22943,598
9292,598
5541,598
6503,599
12561,599
11675,599
5712,600
12561,600
22829,601
21151,601
20896,601
6265,601
2018,601
17433,602
19206,602
21576,602
20564,602
1478,603
17332,603
169,603
1654,603
15217,604
16000,604
18930,604
2688,605
16095,605
5582,605
7593,605
18902,606
14865,606
13202,607
7260,607
13363,607
21357,607
5427,608
11892,609
7275,609
1635,609
21254,609
21130,609
9465,609
472,610
13937,610
10220,610
15260,610
10975,611
4262,611
4484,612
8543,612
19086,612
3266,612
12812,612
18008,613
15110,613
102,613
6059,614
20601,614
21046,615
5587,616
239,616
9280,617
14073,617
13256,618
21141,618
12285,618
20903,618
536,619
8138,619
18588,619
14667,619
7145,620
886,621
887,621
1969,621
13895,621
2135,622
3882,622
5732,622
15796,622
15543,623
2665,623
15496,624
22946,624
3367,624
12126,624
19463,624
8263,625
10974,625
8888,626
8455,627
15888,627
15599,627
1240,627
906,628
14431,629
6196,630
22718,630
18119,630
4383,630
2593,631
6395,631
1996,632
3378,632
13534,632
22706,632
16219,632
20706,633
18269,633
7643,633
21350,634
16109,634
22862,634
14124,634
16072,634
10424,635
2673,635
19404,636
17743,636
9655,636
14136,637
4385,637
21530,637
3433,638
16682,638
16990,638
17928,639
9522,639
10031,639
10477,639
5604,640
172,640
6485,640
7556,641
2333,641
15270,641
3162,641
5372,641
18688,642
20368,642
15265,643
4164,643
321,644
3180,645
1934,645
13519,645
14431,646
239,647
5587,647
16020,647
17900,648
16393,648
20454,648
15787,648
11996,649
1380,649
3817,649
4068,650
14015,650
2761,650
10097,651
17567,651
22292,651
18120,652
16751,652
9190,652
4122,652
9222,652
1664,653
16348,654
3542,654
9634,654
18473,655
10925,656
3338,656
22336,656
18087,656
20894,657
12245,657
21444,657
22936,657
22829,657
22383,657
3533,658
9428,659
9199,659
7586,659
11491,659
535,661
20324,661
640,661
20519,661
22697,662
6810,662
7719,663
19733,663
2832,663
16887,664
17225,665
11710,665
22478,665
6762,665
5225,666
12218,666
6805,667
5961,667
7857,667
6373,668
16615,668
3941,669
18641,669
16860,670
21651,671
13233,671
3378,672
20877,672
22162,672
22109,672
16219,672
14307,673
9492,674
14637,674
17750,674
21479,674
20149,675
2826,676
2688,676
7593,676
21006,677
19982,677
5486,677
5901,677
3430,678
7078,678
14431,679
7784,680
10470,680
3930,680
22762,680
19262,681
5386,681
8483,681
4622,681
22235,681
2673,681
7997,682
20407,682
22712,682
1912,682
1380,683
11996,683
3817,683
12268,684
1746,684
173,684
22478,685
640,685
6151,685
7275,685
19549,686
10649,686
14067,687
21232,687
17976,687
10017,688
21093,688
10424,688
2615,689
4241,689
20449,689
20451,689
15874,689
8935,689
1228,690
5814,690
12822,691
12655,691
9676,691
3465,691
12211,691
2261,692
10205,693
13012,693
15905,693
4942,693
7166,694
19877,694
6796,695
2003,695
5554,695
21538,695
1691,695
10000,696
1466,696
20448,697
16364,697
4440,697
5702,697
15942,698
15226,698
20695,699
9416,699
14488,699
10450,700
21876,700
6976,700
17940,700
6035,701
13229,701
12971,702
5894,702
1514,703
17888,703
5786,703
1992,704
20871,704
7222,705
1371,706
1211,707
18106,708
21742,709
4728,709
22046,709
13918,710
17536,710
10649,710
1089,711
7152,711
5497,712
6362,712
15398,712
11119,713
7593,713
19434,714
21957,714
3591,714
10041,714
8933,714
11621,714
1622,715
18191,716
14431,717
9930,718
14929,718
18145,719
14163,719
10410,719
11149,720
7075,720
10436,720
655,721
7040,722
5587,722
9758,722
4194,722
14431,723
601,724
16860,724
20903,724
5369,725
18965,725
13523,726
12140,727
13271,727
21751,727
11659,728
18941,728
5958,729
9898,729
11565,729
3999,729
2626,729
22162,730
9375,730
13569,731
22899,731
16105,731
6712,731
20783,731
14783,732
16477,732
11892,732
21254,732
8887,733
11283,734
19534,734
8138,734
1098,735
1472,736
19450,736
21823,736
18122,737
20679,737
7624,737
3500,738
17593,738
11257,738
2286,739
6357,739
6869,739
14453,740
19573,740
11905,741
2035,741
2811,741
18357,741
16437,742
2176,742
1736,742
1212,742
7823,743
9276,743
21303,743
22200,744
20023,744
7458,744
20159,744
7553,745
9061,745
2673,745
5918,746
12984,746
12629,746
22895,747
21326,747
15545,747
13561,747
15010,748
6741,748
18908,748
4554,748
4599,748
1473,749
2002,749
19316,749
18100,749
14431,750
22485,751
17257,751
4087,752
7578,752
17305,753
18383,754
10651,754
4273,754
14016,754
5859,755
445,755
14431,755
22904,756
21390,756
21424,756
21698,756
11545,756
21853,756
16179,756
22767,756
4067,757
8888,757
10429,758
18110,758
9535,759
21364,759
11886,759
613,760
19143,760
12659,760
5024,761
11274,761
7969,761
5283,761
2635,761
13210,762
22067,762
7456,762
10945,762
21818,762
11016,762
14866,762
17938,763
7885,763
14431,763
11433,763
19370,764
10171,764
3434,765
6668,765
16615,765
4832,766
849,766
9467,767
9525,767
16131,768
21098,768
22824,768
14869,769
16020,769
3816,770
1375,770
16648,770
17534,770
10710,771
18885,771
8138,772
19915,772
19534,772
16597,772
15175,773
22802,773
16441,773
7732,773
21553,773
18339,773
18140,774
7499,774
1620,775
8334,775
17219,776
21893,776
7828,776
3338,776
6174,777
20701,778
7638,778
19758,778
7028,778
22835,778
20807,779
21916,779
2351,780
17608,780
8123,780
253,781
17090,782
1389,782
19440,782
13152,783
9454,783
8222,783
1767,783
8887,784
6227,785
3187,786
11994,786
6970,786
18712,786
4067,786
3372,787
9380,787
22156,787
22916,787
11964,787
21260,787
23,788
15203,788
3433,788
16990,788
12223,789
21169,789
11230,789
18138,789
9357,790
17749,790
5675,790
22921,790
16193,790
22149,791
1974,791
20786,791
8662,792
15371,792
8887,793
14335,794
17331,794
14349,794
15048,795
2518,795
2516,795
16852,796
21402,797
20666,797
9459,797
17234,797
16219,797
3230,798
8330,798
2373,798
21495,799
9516,799
11763,799
20898,800
5657,800
6303,800
3817,801
7186,801
18256,802
6031,802
8724,803
13352,803
16954,803
1576,804
3134,804
19653,804
7314,804
11475,805
4563,805
465,806
2985,807
21560,807
6596,808
16757,808
1026,808
3565,809
14342,809
20759,810
1999,810
20777,810
7118,810
5153,810
11469,811
10428,811
4713,811
9227,812
21985,812
21971,812
11813,813
21207,813
9376,813
14211,814
17146,815
20546,815
8138,816
13895,816
19534,816
16597,816
17234,817
20674,817
22970,817
16219,817
7824,817
18975,818
9061,818
20926,819
15660,819
5987,819
8357,820
12144,821
9643,821
15875,821
22193,822
17844,822
16615,823
5158,823
14417,824
20418,824
3931,825
18739,825
87,825
11042,826
15497,827
14118,827
14116,827
7751,827
15551,827
22829,827
813,828
20800,829
15873,829
4440,829
19412,829
9264,829
19545,829
14451,830
11909,830
15735,830
17481,831
20141,831
19386,831
10429,831
21096,832
4667,832
9826,832
16005,833
18429,833
22979,834
5153,834
17474,835
5176,835
6425,835
19295,836
7048,836
20303,836
9543,837
9375,837
22162,837
5786,838
12114,838
6206,838
6259,838
17647,838
9517,839
21397,839
22960,839
1664,839
189,840
21050,840
12214,841
19435,841
20726,841
16026,842
19234,842
14865,842
4379,843
11414,843
17481,844
22311,844
18429,845
4966,845
4563,845
14120,846
21761,846
10392,846
9003,847
14100,847
17218,847
1439,848
982,848
14057,848
4571,848
12863,848
2955,849
19846,849
8203,849
15046,850
2523,850
1316,850
5219,850
10337,850
301,850
5217,850
22110,851
1375,851
1450,851
3388,852
22327,852
18623,853
9043,853
600,853
6416,853
12833,853
12176,854
17262,854
20784,855
6801,855
2116,855
11366,855
5789,856
12269,856
7447,856
9245,857
7756,857
2083,857
11853,857
18339,857
22411,857
5822,858
5708,858
7869,858
14289,859
17662,859
11061,859
2663,860
422,860
19657,860
20034,861
22325,861
19288,861
15255,862
14431,862
3454,863
14060,864
15695,864
1253,864
9588,864
4690,865
6760,865
20755,865
21314,865
18786,866
10106,866
2101,866
4519,866
22245,867
21870,867
8088,867
20147,868
11250,868
10024,869
21088,869
7843,869
17551,870
20707,871
17251,871
11886,871
19291,872
9163,872
16443,872
18086,872
10415,873
21254,873
2800,873
13531,874
17257,874
19435,875
22525,875
14245,875
1998,876
22109,876
21308,876
21171,876
20666,876
16219,876
1097,877
3005,878
5970,878
16103,879
21643,879
980,879
21625,879
2692,879
1691,879
18071,879
6886,880
14477,881
18953,882
22906,882
16443,882
7795,882
11962,883
10718,883
10405,883
5414,884
15010,884
4599,884
6151,885
13602,885
7275,885
14922,886
8524,886
7057,886
6233,886
18086,887
19398,887
11382,887
14096,887
16443,887
15025,888
14342,888
4897,888
9437,889
22952,889
7309,889
21314,889
20871,890
10687,890
831,891
6500,891
17972,892
10738,892
9208,892
21519,892
5153,892
9659,893
13294,893
7186,893
6268,894
3533,894
20819,895
2861,895
21930,896
5521,897
16509,897
5849,897
16849,898
7823,899
9276,899
9073,900
4227,900
4736,901
10436,901
14431,902
17089,903
10888,903
7458,903
20362,904
22288,905
7795,905
11733,906
2799,907
1737,907
15631,907
16785,907
20620,908
558,908
7672,908
16142,909
22390,909
20465,910
761,910
4616,911
4554,911
10762,911
22900,912
22956,912
20742,912
7003,912
22380,912
21386,912
20666,912
14431,913
2348,914
15181,914
9061,914
14917,914
22398,915
22280,915
5834,916
1327,916
5838,916
8218,917
16354,917
1829,917
19915,917
2077,917
21952,917
7399,917
13950,918
13519,919
14087,920
20044,920
11936,920
18289,920
12062,921
3032,921
10763,921
21213,922
21790,922
7026,922
21500,922
10923,922
18242,923
16943,923
4319,923
21856,924
14296,924
6307,924
20673,925
21726,925
5553,925
6793,925
20682,925
9766,926
2194,926
9127,926
13256,927
20524,927
11466,928
520,928
17940,928
11691,928
10357,929
8931,929
